1600,1600,162,1
1601,1601,258,1
1602,1602,260,4
1603,1603,206,1
1604,1604,12,1
1605,1605,71,1
1606,1606,244,1
1607,1607,216,1
1608,1608,160,1
1609,1609,246,1
1610,1610,16,1
1611,1611,60,1
1612,1612,72,2
1613,1613,193,1
1614,1614,12,1
1615,1615,56,1
1616,1616,184,1
1617,1617,14,1
1618,1618,15,1
1619,1619,192,1
1620,1620,255,1
1621,1621,8,1
1622,1622,21,1
1623,1623,8,1
1624,1624,25,1
1625,1625,16,1
1626,1626,255,5
1627,1627,28,1
1628,1628,220,1
1629,1629,219,1
1630,1630,2,1
1631,1631,193,1
1632,1632,194,1
1633,1633,219,2
1634,1634,2,1
1635,1635,225,1
1636,1636,2,1
1637,1637,128,1
1638,1638,67,1
1639,1639,202,1
1640,1640,57,2
1641,1641,236,1
1642,1642,200,1
1643,1643,75,1
1644,1644,208,1
1645,1645,204,1
1646,1646,60,1
1647,1647,3,2
1648,1648,18,1
1649,1649,28,1
1650,1650,27,1
1651,1651,15,1
1652,1652,59,1
1653,1653,23,1
1654,1654,209,1
1655,1655,13,3
1656,1656,77,1
1657,1657,12,1
1658,1658,229,1
1659,1659,5,1
1660,1660,182,1
1661,1661,25,1
1662,1662,185,1
1663,1663,82,1
1664,1664,96,5
1665,1665,12,1
1666,1666,234,1
1667,1667,14,1
1668,1668,185,1
1669,1669,61,1
1670,1670,59,4
1671,1671,19,4
1672,1672,204,4
1673,1673,16,1
1674,1674,25,3
1675,1675,25,1
1676,1676,22,1
1677,1677,23,1
1678,1678,9,1
1679,1679,70,1
1680,1680,68,1
1681,1681,12,1
1682,1682,179,1
1683,1683,159,1
1684,1684,25,1
1685,1685,190,1
1686,1686,4,1
1687,1687,182,1
1688,1688,246,1
1689,1689,24,2
1690,1690,225,1
1691,1691,201,1
1692,1692,242,1
1693,1693,158,1
1694,1694,9,1
1695,1695,225,1
1696,1696,154,1
1697,1697,17,4
1698,1698,17,1
1699,1699,176,4
1700,1700,72,3
1701,1701,58,1
1702,1702,11,1
1703,1703,254,1
1704,1704,233,1
1705,1705,27,1
1706,1706,70,1
1707,1707,81,1
1708,1708,252,1
1709,1709,56,1
1710,1710,27,1
1711,1711,228,1
1712,1712,240,1
1713,1713,11,1
1714,1714,13,1
1715,1715,190,5
1716,1716,228,1
1717,1717,23,1
1718,1718,8,1
1719,1719,11,4
1720,1720,55,1
1721,1721,248,1
1722,1722,196,1
1723,1723,128,1
1724,1724,212,1
1725,1725,234,1
1726,1726,69,1
1727,1727,5,1
1728,1728,24,1
1729,1729,238,3
1730,1730,239,4
1731,1731,219,1
1732,1732,211,1
1733,1733,24,3
1734,1734,27,1
1735,1735,22,1
1736,1736,3,1
1737,1737,9,1
1738,1738,9,2
1739,1739,60,1
1740,1740,20,4
1741,1741,184,1
1742,1742,183,1
1743,1743,57,1
1744,1744,188,1
1745,1745,205,1
1746,1746,202,1
1747,1747,255,1
1748,1748,227,1
1749,1749,185,1
1750,1750,15,1
1751,1751,63,1
1752,1752,18,1
1753,1753,77,1
1754,1754,122,1
1755,1755,11,1
1756,1756,79,1
1757,1757,256,1
1758,1758,13,1
1759,1759,205,1
1760,1760,59,1
1761,1761,221,1
1762,1762,7,1
1763,1763,25,1
1764,1764,28,1
1765,1765,201,1
1766,1766,219,1
1767,1767,189,1
1768,1768,228,1
1769,1769,25,3
1770,1770,24,1
1771,1771,66,1
1772,1772,193,1
1773,1773,24,1
1774,1774,258,4
1775,1775,90,1
1776,1776,1,1
1777,1777,22,1
1778,1778,238,4
1779,1779,10,1
1780,1780,228,4
1781,1781,241,1
1782,1782,201,1
1783,1783,14,1
1784,1784,62,1
1785,1785,20,1
1786,1786,58,1
1787,1787,58,1
1788,1788,75,1
1789,1789,248,2
1790,1790,253,1
1791,1791,65,1
1792,1792,65,1
1793,1793,101,5
1794,1794,193,2
1795,1795,183,5
1796,1796,23,1
1797,1797,222,1
1798,1798,217,1
1799,1799,232,1
1800,1800,179,1
1801,1801,78,1
1802,1802,230,1
1803,1803,202,1
1804,1804,198,1
1805,1805,12,1
1806,1806,209,1
1807,1807,113,1
1808,1808,244,1
1809,1809,240,1
1810,1810,11,1
1811,1811,27,1
1812,1812,3,1
1813,1813,13,1
1814,1814,64,1
1815,1815,68,1
1816,1816,217,1
1817,1817,187,1
1818,1818,238,1
1819,1819,224,1
1820,1820,56,1
1821,1821,19,5
1822,1822,67,1
1823,1823,28,1
1824,1824,65,3
1825,1825,182,1
1826,1826,243,3
1827,1827,25,1
1828,1828,9,1
1829,1829,261,1
1830,1830,85,1
1831,1831,21,1
1832,1832,179,1
1833,1833,112,1
1834,1834,17,1
1835,1835,185,1
1836,1836,7,1
1837,1837,14,5
1838,1838,204,1
1839,1839,222,2
1840,1840,215,1
1841,1841,23,2
1842,1842,233,1
1843,1843,220,1
1844,1844,23,1
1845,1845,230,1
1846,1846,174,1
1847,1847,65,1
1848,1848,12,5
1849,1849,249,1
1850,1850,21,1
1851,1851,10,1
1852,1852,225,1
1853,1853,185,1
1854,1854,19,1
1855,1855,69,2
1856,1856,191,1
1857,1857,2,1
1858,1858,25,1
1859,1859,214,1
1860,1860,239,1
1861,1861,92,1
1862,1862,27,4
1863,1863,1,1
1864,1864,158,1
1865,1865,75,1
1866,1866,134,1
1867,1867,229,1
1868,1868,182,1
1869,1869,127,1
1870,1870,186,3
1871,1871,21,1
1872,1872,80,1
1873,1873,6,1
1874,1874,72,1
1875,1875,253,1
1876,1876,237,1
1877,1877,237,1
1878,1878,241,1
1879,1879,199,1
1880,1880,102,1
1881,1881,216,1
1882,1882,228,1
1883,1883,170,1
1884,1884,236,1
1885,1885,184,1
1886,1886,9,1
1887,1887,260,1
1888,1888,261,1
1889,1889,122,1
1890,1890,5,1
1891,1891,261,1
1892,1892,11,1
1893,1893,18,1
1894,1894,9,1
1895,1895,233,1
1896,1896,184,1
1897,1897,23,1
1898,1898,18,1
1899,1899,19,5
1900,1900,73,1
1901,1901,17,5
1902,1902,59,1
1903,1903,189,1
1904,1904,12,1
1905,1905,119,1
1906,1906,10,1
1907,1907,184,1
1908,1908,224,5
1909,1909,237,1
1910,1910,202,1
1911,1911,4,1
1912,1912,256,1
1913,1913,210,1
1914,1914,71,2
1915,1915,197,1
1916,1916,167,1
1917,1917,239,1
1918,1918,62,2
1919,1919,233,1
1920,1920,12,5
1921,1921,176,1
1922,1922,27,1
1923,1923,11,4
1924,1924,7,1
1925,1925,11,1
1926,1926,21,1
1927,1927,182,1
1928,1928,118,1
1929,1929,189,1
1930,1930,57,3
1931,1931,14,1
1932,1932,241,4
1933,1933,12,1
1934,1934,3,1
1935,1935,16,1
1936,1936,14,1
1937,1937,76,1
1938,1938,215,1
1939,1939,6,1
1940,1940,65,1
1941,1941,193,1
1942,1942,148,5
1943,1943,18,1
1944,1944,27,1
1945,1945,255,1
1946,1946,193,2
1947,1947,59,1
1948,1948,153,1
1949,1949,64,1
1950,1950,193,1
1951,1951,221,1
1952,1952,247,1
1953,1953,183,1
1954,1954,61,1
1955,1955,229,1
1956,1956,16,2
1957,1957,15,1
1958,1958,235,1
1959,1959,190,1
1960,1960,3,1
1961,1961,233,1
1962,1962,5,1
1963,1963,22,1
1964,1964,236,4
1965,1965,193,1
1966,1966,138,1
1967,1967,16,1
1968,1968,22,5
1969,1969,192,1
1970,1970,5,1
1971,1971,13,1
1972,1972,84,3
1973,1973,253,4
1974,1974,14,4
1975,1975,17,1
1976,1976,15,1
1977,1977,233,2
1978,1978,15,1
1979,1979,234,1
1980,1980,204,1
1981,1981,213,1
1982,1982,2,1
1983,1983,16,1
1984,1984,190,1
1985,1985,103,1
1986,1986,13,1
1987,1987,170,1
1988,1988,182,1
1989,1989,217,1
1990,1990,193,1
1991,1991,256,1
1992,1992,188,3
1993,1993,194,1
1994,1994,210,1
1995,1995,241,1
1996,1996,228,1
1997,1997,28,1
1998,1998,9,1
1999,1999,74,1
2000,2000,152,1
2001,2001,160,1
2002,2002,64,1
2003,2003,5,1
2004,2004,9,1
2005,2005,198,1
2006,2006,15,1
2007,2007,232,4
2008,2008,8,1
2009,2009,24,2
2010,2010,56,1
2011,2011,199,1
2012,2012,192,1
2013,2013,225,1
2014,2014,70,1
2015,2015,91,1
2016,2016,24,1
2017,2017,248,1
2018,2018,227,1
2019,2019,192,1
2020,2020,150,1
2021,2021,209,1
2022,2022,242,1
2023,2023,7,3
2024,2024,55,1
2025,2025,24,1
2026,2026,115,1
2027,2027,175,1
2028,2028,22,1
2029,2029,17,1
2030,2030,213,1
2031,2031,256,5
2032,2032,109,2
2033,2033,238,1
2034,2034,20,1
2035,2035,168,1
2036,2036,224,1
2037,2037,6,1
2038,2038,223,1
2039,2039,13,1
2040,2040,159,1
2041,2041,244,1
2042,2042,204,1
2043,2043,73,1
2044,2044,66,1
2045,2045,189,1
2046,2046,209,4
2047,2047,21,1
2048,2048,199,1
2049,2049,112,1
2050,2050,63,1
2051,2051,22,1
2052,2052,174,1
2053,2053,206,4
2054,2054,7,1
2055,2055,70,1
2056,2056,245,2
2057,2057,68,1
2058,2058,24,1
2059,2059,189,1
2060,2060,232,1
2061,2061,220,1
2062,2062,200,1
2063,2063,5,1
2064,2064,210,1
2065,2065,189,4
2066,2066,11,1
2067,2067,13,4
2068,2068,11,1
2069,2069,225,1
2070,2070,230,2
2071,2071,9,1
2072,2072,6,4
2073,2073,201,1
2074,2074,224,1
2075,2075,239,3
2076,2076,246,1
2077,2077,19,1
2078,2078,133,1
2079,2079,156,4
2080,2080,7,1
2081,2081,194,4
2082,2082,245,1
2083,2083,214,5
2084,2084,4,1
2085,2085,192,1
2086,2086,250,5
2087,2087,22,1
2088,2088,77,1
2089,2089,235,4
2090,2090,234,1
2091,2091,28,1
2092,2092,17,1
2093,2093,79,1
2094,2094,5,2
2095,2095,18,1
2096,2096,7,1
2097,2097,4,4
2098,2098,231,1
2099,2099,192,1
2100,2100,182,1
2101,2101,2,1
2102,2102,188,1
2103,2103,170,1
2104,2104,201,1
2105,2105,191,1
2106,2106,247,1
2107,2107,24,1
2108,2108,193,1
2109,2109,5,5
2110,2110,140,1
2111,2111,256,1
2112,2112,75,1
2113,2113,71,1
2114,2114,197,1
2115,2115,23,3
2116,2116,191,1
2117,2117,239,1
2118,2118,92,1
2119,2119,10,2
2120,2120,215,1
2121,2121,193,1
2122,2122,187,2
2123,2123,13,1
2124,2124,25,1
2125,2125,203,1
2126,2126,185,1
2127,2127,246,1
2128,2128,64,1
2129,2129,60,1
2130,2130,68,1
2131,2131,201,3
2132,2132,238,1
2133,2133,17,1
2134,2134,231,1
2135,2135,14,1
2136,2136,146,5
2137,2137,84,1
2138,2138,5,3
2139,2139,195,1
2140,2140,148,4
2141,2141,190,1
2142,2142,3,1
2143,2143,6,1
2144,2144,187,1
2145,2145,20,1
2146,2146,240,5
2147,2147,69,1
2148,2148,228,1
2149,2149,3,5
2150,2150,246,1
2151,2151,17,1
2152,2152,226,1
2153,2153,190,1
2154,2154,194,1
2155,2155,54,1
2156,2156,74,1
2157,2157,193,1
2158,2158,18,1
2159,2159,58,1
2160,2160,243,1
2161,2161,6,1
2162,2162,3,1
2163,2163,229,1
2164,2164,250,1
2165,2165,23,4
2166,2166,112,1
2167,2167,174,1
2168,2168,238,4
2169,2169,75,1
2170,2170,24,1
2171,2171,208,1
2172,2172,224,1
2173,2173,207,4
2174,2174,22,1
2175,2175,115,1
2176,2176,164,1
2177,2177,243,1
2178,2178,21,1
2179,2179,256,1
2180,2180,252,1
2181,2181,97,1
2182,2182,28,5
2183,2183,16,1
2184,2184,8,1
2185,2185,135,1
2186,2186,253,1
2187,2187,25,1
2188,2188,89,1
2189,2189,18,1
2190,2190,202,1
2191,2191,171,1
2192,2192,16,1
2193,2193,13,2
2194,2194,69,1
2195,2195,21,1
2196,2196,28,1
2197,2197,24,1
2198,2198,140,1
2199,2199,10,3
2200,2200,174,1
2201,2201,18,1
2202,2202,59,1
2203,2203,12,2
2204,2204,18,1
2205,2205,68,1
2206,2206,259,1
2207,2207,213,1
2208,2208,79,4
2209,2209,3,1
2210,2210,242,1
2211,2211,205,1
2212,2212,248,1
2213,2213,233,1
2214,2214,152,1
2215,2215,213,1
2216,2216,185,4
2217,2217,10,1
2218,2218,197,1
2219,2219,3,1
2220,2220,221,1
2221,2221,199,1
2222,2222,3,1
2223,2223,18,1
2224,2224,24,1
2225,2225,58,1
2226,2226,57,1
2227,2227,200,1
2228,2228,18,3
2229,2229,22,1
2230,2230,5,1
2231,2231,185,1
2232,2232,4,3
2233,2233,21,1
2234,2234,229,3
2235,2235,19,5
2236,2236,27,1
2237,2237,2,1
2238,2238,6,1
2239,2239,194,1
2240,2240,195,1
2241,2241,197,1
2242,2242,188,1
2243,2243,21,2
2244,2244,245,1
2245,2245,183,4
2246,2246,199,1
2247,2247,11,1
2248,2248,6,1
2249,2249,220,4
2250,2250,188,1
2251,2251,78,1
2252,2252,182,1
2253,2253,193,1
2254,2254,162,1
2255,2255,16,4
2256,2256,19,1
2257,2257,252,1
2258,2258,10,1
2259,2259,233,1
2260,2260,223,1
2261,2261,252,1
2262,2262,64,1
2263,2263,63,5
2264,2264,190,2
2265,2265,13,1
2266,2266,145,1
2267,2267,14,5
2268,2268,170,1
2269,2269,209,1
2270,2270,19,1
2271,2271,211,1
2272,2272,242,1
2273,2273,235,1
2274,2274,206,5
2275,2275,12,1
2276,2276,205,1
2277,2277,220,1
2278,2278,162,1
2279,2279,207,1
2280,2280,207,5
2281,2281,210,1
2282,2282,57,1
2283,2283,184,1
2284,2284,199,1
2285,2285,199,1
2286,2286,8,1
2287,2287,67,1
2288,2288,23,1
2289,2289,60,4
2290,2290,233,1
2291,2291,7,1
2292,2292,9,1
2293,2293,85,1
2294,2294,161,1
2295,2295,238,1
2296,2296,25,1
2297,2297,78,1
2298,2298,54,1
2299,2299,208,1
2300,2300,227,1
2301,2301,1,1
2302,2302,249,1
2303,2303,58,1
2304,2304,16,1
2305,2305,255,1
2306,2306,14,2
2307,2307,185,2
2308,2308,204,4
2309,2309,9,1
2310,2310,221,2
2311,2311,7,1
2312,2312,24,1
2313,2313,206,1
2314,2314,125,1
2315,2315,199,1
2316,2316,12,1
2317,2317,111,1
2318,2318,11,1
2319,2319,8,1
2320,2320,28,1
2321,2321,19,1
2322,2322,237,1
2323,2323,210,1
2324,2324,221,1
2325,2325,55,1
2326,2326,236,1
2327,2327,4,1
2328,2328,12,5
2329,2329,253,1
2330,2330,249,1
2331,2331,66,1
2332,2332,20,1
2333,2333,61,1
2334,2334,11,1
2335,2335,3,1
2336,2336,251,1
2337,2337,255,1
2338,2338,208,1
2339,2339,24,3
2340,2340,224,2
2341,2341,193,1
2342,2342,74,1
2343,2343,24,1
2344,2344,24,1
2345,2345,19,4
2346,2346,161,1
2347,2347,260,1
2348,2348,206,1
2349,2349,6,1
2350,2350,228,1
2351,2351,260,4
2352,2352,114,1
2353,2353,118,1
2354,2354,238,1
2355,2355,1,4
2356,2356,57,4
2357,2357,20,1
2358,2358,68,1
2359,2359,76,1
2360,2360,66,1
2361,2361,150,1
2362,2362,6,1
2363,2363,257,5
2364,2364,24,1
2365,2365,226,1
2366,2366,25,1
2367,2367,230,3
2368,2368,63,1
2369,2369,241,1
2370,2370,2,1
2371,2371,9,1
2372,2372,4,1
2373,2373,185,1
2374,2374,185,1
2375,2375,189,1
2376,2376,206,5
2377,2377,169,2
2378,2378,205,1
2379,2379,260,4
2380,2380,16,1
2381,2381,25,1
2382,2382,66,1
2383,2383,76,1
2384,2384,28,1
2385,2385,12,1
2386,2386,227,1
2387,2387,242,3
2388,2388,7,4
2389,2389,241,1
2390,2390,11,1
2391,2391,63,1
2392,2392,252,1
2393,2393,75,3
2394,2394,192,1
2395,2395,24,1
2396,2396,216,1
2397,2397,184,1
2398,2398,257,5
2399,2399,222,1
2400,2400,62,1
2401,2401,16,1
2402,2402,196,1
2403,2403,6,1
2404,2404,25,1
2405,2405,5,1
2406,2406,94,1
2407,2407,10,1
2408,2408,224,1
2409,2409,250,1
2410,2410,1,1
2411,2411,185,1
2412,2412,210,1
2413,2413,260,2
2414,2414,218,1
2415,2415,130,1
2416,2416,148,1
2417,2417,182,1
2418,2418,187,5
2419,2419,17,1
2420,2420,97,1
2421,2421,16,3
2422,2422,18,1
2423,2423,61,1
2424,2424,65,3
2425,2425,104,1
2426,2426,148,1
2427,2427,172,1
2428,2428,240,5
2429,2429,17,1
2430,2430,165,1
2431,2431,69,1
2432,2432,3,1
2433,2433,2,1
2434,2434,3,1
2435,2435,27,1
2436,2436,225,1
2437,2437,98,1
2438,2438,259,1
2439,2439,21,1
2440,2440,182,1
2441,2441,216,2
2442,2442,202,1
2443,2443,253,1
2444,2444,252,1
2445,2445,193,1
2446,2446,201,1
2447,2447,61,1
2448,2448,254,1
2449,2449,226,1
2450,2450,9,1
2451,2451,11,1
2452,2452,115,1
2453,2453,261,1
2454,2454,253,1
2455,2455,72,1
2456,2456,12,2
2457,2457,242,1
2458,2458,3,1
2459,2459,247,1
2460,2460,63,1
2461,2461,74,1
2462,2462,77,1
2463,2463,21,1
2464,2464,11,1
2465,2465,4,1
2466,2466,244,1
2467,2467,76,1
2468,2468,257,1
2469,2469,21,1
2470,2470,229,1
2471,2471,57,1
2472,2472,69,3
2473,2473,1,1
2474,2474,24,1
2475,2475,161,1
2476,2476,6,1
2477,2477,190,1
2478,2478,248,1
2479,2479,24,1
2480,2480,226,4
2481,2481,184,1
2482,2482,222,1
2483,2483,252,1
2484,2484,195,1
2485,2485,210,1
2486,2486,23,1
2487,2487,215,1
2488,2488,205,1
2489,2489,212,2
2490,2490,234,1
2491,2491,1,1
2492,2492,56,1
2493,2493,260,1
2494,2494,242,1
2495,2495,221,1
2496,2496,11,5
2497,2497,14,1
2498,2498,243,1
2499,2499,8,5
2500,2500,187,2
2501,2501,255,5
2502,2502,17,1
2503,2503,72,1
2504,2504,28,1
2505,2505,146,1
2506,2506,117,1
2507,2507,25,1
2508,2508,11,1
2509,2509,62,4
2510,2510,223,1
2511,2511,4,1
2512,2512,169,3
2513,2513,21,1
2514,2514,24,1
2515,2515,174,4
2516,2516,17,1
2517,2517,94,1
2518,2518,28,1
2519,2519,234,1
2520,2520,7,3
2521,2521,221,1
2522,2522,9,1
2523,2523,234,1
2524,2524,227,1
2525,2525,231,5
2526,2526,78,1
2527,2527,249,1
2528,2528,1,1
2529,2529,55,1
2530,2530,18,1
2531,2531,77,1
2532,2532,194,1
2533,2533,236,1
2534,2534,27,1
2535,2535,249,1
2536,2536,15,1
2537,2537,218,3
2538,2538,11,1
2539,2539,208,1
2540,2540,1,1
2541,2541,77,1
2542,2542,239,1
2543,2543,182,1
2544,2544,61,1
2545,2545,208,1
2546,2546,164,5
2547,2547,1,5
2548,2548,7,1
2549,2549,78,1
2550,2550,213,1
2551,2551,205,5
2552,2552,24,1
2553,2553,73,1
2554,2554,194,1
2555,2555,198,1
2556,2556,235,1
2557,2557,254,1
2558,2558,179,4
2559,2559,181,4
2560,2560,97,1
2561,2561,197,1
2562,2562,27,1
2563,2563,257,4
2564,2564,8,1
2565,2565,257,1
2566,2566,260,1
2567,2567,192,1
2568,2568,200,1
2569,2569,17,1
2570,2570,54,1
2571,2571,184,1
2572,2572,157,5
2573,2573,191,3
2574,2574,253,1
2575,2575,197,1
2576,2576,105,2
2577,2577,195,1
2578,2578,75,1
2579,2579,18,1
2580,2580,232,1
2581,2581,175,1
2582,2582,150,1
2583,2583,249,1
2584,2584,61,5
2585,2585,2,1
2586,2586,182,2
2587,2587,2,1
2588,2588,126,3
2589,2589,18,1
2590,2590,6,1
2591,2591,3,1
2592,2592,101,1
2593,2593,17,5
2594,2594,6,1
2595,2595,21,3
2596,2596,77,1
2597,2597,184,1
2598,2598,260,1
2599,2599,229,1
2600,2600,182,4
2601,2601,13,1
2602,2602,21,1
2603,2603,202,3
2604,2604,71,1
2605,2605,4,1
2606,2606,60,4
2607,2607,4,3
2608,2608,15,1
2609,2609,8,1
2610,2610,114,2
2611,2611,21,1
2612,2612,108,1
2613,2613,258,1
2614,2614,25,1
2615,2615,145,1
2616,2616,230,1
2617,2617,129,1
2618,2618,66,1
2619,2619,19,5
2620,2620,146,1
2621,2621,25,1
2622,2622,73,1
2623,2623,244,1
2624,2624,185,1
2625,2625,79,1
2626,2626,247,3
2627,2627,56,1
2628,2628,257,1
2629,2629,58,1
2630,2630,105,2
2631,2631,10,2
2632,2632,16,2
2633,2633,200,4
2634,2634,56,1
2635,2635,20,1
2636,2636,78,1
2637,2637,64,1
2638,2638,241,1
2639,2639,187,1
2640,2640,158,1
2641,2641,10,1
2642,2642,10,1
2643,2643,216,1
2644,2644,116,3
2645,2645,225,1
2646,2646,250,1
2647,2647,28,1
2648,2648,198,1
2649,2649,182,1
2650,2650,76,1
2651,2651,190,1
2652,2652,210,1
2653,2653,235,1
2654,2654,63,1
2655,2655,62,1
2656,2656,57,1
2657,2657,78,1
2658,2658,100,4
2659,2659,201,1
2660,2660,20,1
2661,2661,74,1
2662,2662,188,1
2663,2663,5,1
2664,2664,208,1
2665,2665,1,1
2666,2666,186,1
2667,2667,73,1
2668,2668,4,1
2669,2669,5,2
2670,2670,215,5
2671,2671,12,1
2672,2672,215,1
2673,2673,8,1
2674,2674,8,1
2675,2675,8,1
2676,2676,8,1
2677,2677,14,1
2678,2678,209,1
2679,2679,251,1
2680,2680,9,1
2681,2681,78,1
2682,2682,4,1
2683,2683,72,1
2684,2684,207,1
2685,2685,255,1
2686,2686,3,1
2687,2687,7,1
2688,2688,261,1
2689,2689,130,1
2690,2690,218,2
2691,2691,186,1
2692,2692,210,3
2693,2693,24,1
2694,2694,6,1
2695,2695,247,1
2696,2696,77,3
2697,2697,66,1
2698,2698,130,1
2699,2699,25,1
2700,2700,193,1
2701,2701,233,1
2702,2702,4,1
2703,2703,75,1
2704,2704,213,1
2705,2705,218,5
2706,2706,15,1
2707,2707,251,1
2708,2708,260,1
2709,2709,206,2
2710,2710,247,3
2711,2711,182,1
2712,2712,199,1
2713,2713,73,1
2714,2714,188,5
2715,2715,25,1
2716,2716,223,4
2717,2717,10,1
2718,2718,27,1
2719,2719,129,1
2720,2720,212,1
2721,2721,18,4
2722,2722,1,1
2723,2723,246,1
2724,2724,25,3
2725,2725,55,1
2726,2726,197,3
2727,2727,238,1
2728,2728,24,3
2729,2729,63,1
2730,2730,248,1
2731,2731,63,1
2732,2732,14,1
2733,2733,183,1
2734,2734,76,1
2735,2735,184,1
2736,2736,20,2
2737,2737,254,1
2738,2738,251,1
2739,2739,89,1
2740,2740,24,1
2741,2741,13,1
2742,2742,20,4
2743,2743,24,1
2744,2744,116,4
2745,2745,111,1
2746,2746,65,1
2747,2747,61,1
2748,2748,225,1
2749,2749,231,3
2750,2750,236,1
2751,2751,258,1
2752,2752,7,4
2753,2753,24,1
2754,2754,23,1
2755,2755,25,1
2756,2756,241,5
2757,2757,177,1
2758,2758,234,1
2759,2759,240,4
2760,2760,77,1
2761,2761,209,1
2762,2762,126,1
2763,2763,17,1
2764,2764,56,1
2765,2765,58,1
2766,2766,257,1
2767,2767,12,5
2768,2768,112,1
2769,2769,68,1
2770,2770,82,1
2771,2771,194,1
2772,2772,8,1
2773,2773,156,1
2774,2774,197,1
2775,2775,229,1
2776,2776,65,1
2777,2777,229,1
2778,2778,163,1
2779,2779,3,1
2780,2780,2,1
2781,2781,198,1
2782,2782,4,1
2783,2783,69,1
2784,2784,5,2
2785,2785,248,1
2786,2786,23,1
2787,2787,76,1
2788,2788,12,1
2789,2789,60,1
2790,2790,246,1
2791,2791,76,1
2792,2792,66,1
2793,2793,258,1
2794,2794,21,1
2795,2795,190,1
2796,2796,208,1
2797,2797,19,1
2798,2798,10,1
2799,2799,58,1
2800,2800,256,3
2801,2801,15,1
2802,2802,27,1
2803,2803,236,1
2804,2804,253,1
2805,2805,12,1
2806,2806,202,2
2807,2807,208,1
2808,2808,193,1
2809,2809,182,1
2810,2810,22,1
2811,2811,255,1
2812,2812,16,1
2813,2813,5,1
2814,2814,10,1
2815,2815,188,1
2816,2816,15,1
2817,2817,12,1
2818,2818,228,1
2819,2819,64,1
2820,2820,205,1
2821,2821,3,1
2822,2822,118,1
2823,2823,196,1
2824,2824,146,1
2825,2825,191,1
2826,2826,101,1
2827,2827,19,1
2828,2828,23,1
2829,2829,64,1
2830,2830,250,1
2831,2831,21,5
2832,2832,12,1
2833,2833,10,1
2834,2834,236,4
2835,2835,205,1
2836,2836,240,2
2837,2837,168,1
2838,2838,185,4
2839,2839,66,1
2840,2840,210,1
2841,2841,25,1
2842,2842,17,1
2843,2843,249,1
2844,2844,25,1
2845,2845,20,1
2846,2846,9,1
2847,2847,211,1
2848,2848,13,1
2849,2849,219,1
2850,2850,73,1
2851,2851,76,1
2852,2852,6,1
2853,2853,197,1
2854,2854,204,1
2855,2855,245,2
2856,2856,18,1
2857,2857,3,3
2858,2858,207,1
2859,2859,28,1
2860,2860,225,4
2861,2861,77,1
2862,2862,203,1
2863,2863,193,1
2864,2864,17,1
2865,2865,5,1
2866,2866,61,1
2867,2867,11,1
2868,2868,228,1
2869,2869,28,1
2870,2870,7,2
2871,2871,190,1
2872,2872,17,5
2873,2873,73,1
2874,2874,191,1
2875,2875,207,1
2876,2876,62,1
2877,2877,193,1
2878,2878,5,1
2879,2879,12,1
2880,2880,24,1
2881,2881,244,4
2882,2882,184,1
2883,2883,25,5
2884,2884,27,4
2885,2885,3,1
2886,2886,76,1
2887,2887,175,1
2888,2888,186,1
2889,2889,27,1
2890,2890,8,1
2891,2891,258,1
2892,2892,239,1
2893,2893,24,1
2894,2894,5,1
2895,2895,158,1
2896,2896,198,3
2897,2897,206,1
2898,2898,220,5
2899,2899,20,1
2900,2900,133,1
2901,2901,65,4
2902,2902,19,1
2903,2903,212,3
2904,2904,67,1
2905,2905,189,1
2906,2906,1,4
2907,2907,3,1
2908,2908,68,1
2909,2909,259,4
2910,2910,76,1
2911,2911,18,1
2912,2912,256,1
2913,2913,197,2
2914,2914,175,1
2915,2915,219,1
2916,2916,206,1
2917,2917,10,1
2918,2918,208,1
2919,2919,186,1
2920,2920,217,1
2921,2921,251,1
2922,2922,136,1
2923,2923,252,1
2924,2924,160,1
2925,2925,219,4
2926,2926,16,1
2927,2927,109,1
2928,2928,70,1
2929,2929,14,1
2930,2930,196,2
2931,2931,10,1
2932,2932,2,1
2933,2933,93,1
2934,2934,69,1
2935,2935,9,1
2936,2936,12,1
2937,2937,162,1
2938,2938,17,4
2939,2939,65,1
2940,2940,236,1
2941,2941,15,1
2942,2942,27,1
2943,2943,223,2
2944,2944,136,1
2945,2945,14,1
2946,2946,3,1
2947,2947,27,1
2948,2948,12,5
2949,2949,54,1
2950,2950,12,1
2951,2951,225,1
2952,2952,98,1
2953,2953,259,1
2954,2954,73,1
2955,2955,19,1
2956,2956,65,1
2957,2957,69,1
2958,2958,21,1
2959,2959,13,1
2960,2960,13,1
2961,2961,14,1
2962,2962,246,1
2963,2963,191,1
2964,2964,186,1
2965,2965,209,1
2966,2966,19,1
2967,2967,256,1
2968,2968,191,1
2969,2969,24,1
2970,2970,186,1
2971,2971,190,1
2972,2972,240,1
2973,2973,187,4
2974,2974,251,1
2975,2975,165,1
2976,2976,23,1
2977,2977,57,1
2978,2978,11,1
2979,2979,75,1
2980,2980,197,1
2981,2981,17,1
2982,2982,228,1
2983,2983,201,1
2984,2984,23,1
2985,2985,19,1
2986,2986,219,1
2987,2987,106,1
2988,2988,216,1
2989,2989,2,1
2990,2990,57,2
2991,2991,61,3
2992,2992,232,1
2993,2993,255,1
2994,2994,19,1
2995,2995,8,1
2996,2996,214,1
2997,2997,18,1
2998,2998,76,1
2999,2999,2,1
