1834,568,1,,277,,2021-03-18 06:20:00,23.80
1835,320,1,,227,,2021-05-04 04:00:00,23.00
1836,749,6,,,105,2021-06-19 01:10:00,33.70
1837,119,7,,,235,2021-11-22 06:00:00,104.20
1838,263,7,,,235,2021-09-15 07:00:00,54.00
1839,280,2,740,211,,2021-11-07 09:20:00,97.00
1840,243,2,870,164,,2021-09-12 02:10:00,64.90
1841,511,6,,,,2021-10-03 07:30:00,32.80
1842,321,8,,,93,2021-04-15 11:00:00,64.10
1843,349,2,739,753,,2021-05-06 01:40:00,55.60
1844,964,6,,,140,2021-09-12 11:30:00,43.40
1845,440,8,,,88,2021-04-06 05:40:00,49.70
1846,946,6,,,135,2021-06-15 05:30:00,46.60
1847,750,6,,,118,2021-05-07 06:40:00,49.10
1848,1,3,827,,,2021-12-14 01:50:00,92.30
1849,411,2,852,637,,2021-07-10 06:20:00,118.90
1850,492,5,,,116,2021-06-07 07:20:00,57.10
1851,428,7,,,233,2021-01-07 12:40:00,47.00
1852,860,3,786,,,2021-11-20 06:20:00,337.10
1853,717,5,,,148,2021-02-05 09:00:00,16.50
1854,624,7,,,229,2021-09-27 10:30:00,78.80
1855,31,6,,,101,2021-05-20 02:20:00,43.90
1856,315,6,,,,2021-03-21 06:10:00,31.30
1857,451,3,822,,,2021-08-28 07:00:00,294.40
1858,609,8,,,77,2021-06-11 08:50:00,59.50
1859,861,2,85,708,,2021-05-04 03:00:00,120.70
1860,298,3,589,,,2021-07-17 02:00:00,231.90
1861,873,4,,,26,2021-03-17 06:30:00,1433.00
1862,744,2,680,569,,2021-01-25 09:10:00,64.00
1863,503,6,,,,2021-08-12 01:20:00,32.30
1864,726,4,,,48,2021-10-13 08:10:00,2908.50
1865,247,4,,,17,2021-10-06 04:30:00,2356.80
1866,644,5,,,136,2021-04-15 01:50:00,55.00
1867,386,2,378,60,,2021-11-27 08:20:00,95.80
1868,188,5,,,124,2021-11-28 01:50:00,17.90
1869,846,7,,,217,2021-02-07 10:50:00,120.70
1870,562,1,,894,,2021-12-15 08:30:00,19.20
1871,844,5,,,105,2021-06-16 02:50:00,55.00
1872,401,8,,,57,2021-10-25 01:20:00,114.10
1873,946,6,,,,2021-11-11 08:50:00,50.20
1874,998,7,,,223,2021-03-07 07:40:00,105.60
1875,923,4,,,9,2021-12-26 05:00:00,1956.10
1876,24,8,,,93,2021-02-27 01:10:00,34.40
1877,158,5,,,128,2021-11-08 12:50:00,53.70
1878,620,8,,,82,2021-11-21 11:00:00,57.70
1879,795,7,,,243,2021-01-27 02:50:00,116.90
1880,337,8,,,81,2021-02-27 02:10:00,186.90
1881,405,6,,,114,2021-08-17 03:20:00,35.40
1882,224,5,,,113,2021-11-16 03:20:00,34.60
1883,32,3,609,,,2021-12-27 11:20:00,158.40
1884,290,5,,,137,2021-02-02 02:00:00,15.30
1885,493,7,,,244,2021-03-14 10:00:00,81.70
1886,493,7,,,236,2021-10-14 01:30:00,82.10
1887,287,8,,,75,2021-05-27 08:30:00,77.80
1888,21,7,,,228,2021-10-21 01:40:00,68.70
1889,935,6,,,102,2021-01-28 10:40:00,37.80
1890,439,2,230,712,,2021-08-13 12:20:00,76.80
1891,566,4,,,44,2021-12-06 10:20:00,2774.70
1892,846,7,,,232,2021-01-06 12:40:00,65.00
1893,98,7,,,217,2021-11-16 05:30:00,47.70
1894,577,2,670,701,,2021-08-06 04:40:00,102.80
1895,466,4,,,46,2021-07-16 09:10:00,2290.20
1896,978,2,672,120,,2021-04-07 04:30:00,58.50
1897,582,2,677,968,,2021-01-07 05:00:00,74.40
1898,118,5,,,102,2021-08-10 04:40:00,41.10
1899,85,2,196,804,,2021-07-11 04:00:00,52.30
1900,12,7,,,207,2021-04-19 05:10:00,93.40
1901,443,8,,,84,2021-11-26 08:00:00,117.80
1902,449,4,,,26,2021-12-06 07:30:00,90.90
1903,224,5,,,121,2021-01-11 05:30:00,60.10
1904,634,8,,,59,2021-02-05 03:10:00,80.00
1905,117,1,,206,,2021-09-16 06:00:00,14.60
1906,912,2,314,142,,2021-06-22 07:00:00,65.60
1907,566,4,,,2,2021-03-27 11:20:00,849.80
1908,428,7,,,237,2021-02-05 03:00:00,100.20
1909,755,5,,,143,2021-11-18 04:20:00,31.00
1910,318,3,426,,,2021-02-02 11:00:00,148.60
1911,559,7,,,208,2021-12-02 09:00:00,105.90
1912,121,8,,,87,2021-09-07 09:20:00,116.70
1913,444,5,,,126,2021-02-13 02:50:00,33.20
1914,937,6,,,147,2021-02-01 03:00:00,41.90
1915,212,8,,,55,2021-03-18 08:30:00,49.90
1916,593,3,872,,,2021-06-22 04:00:00,290.80
1917,626,5,,,121,2021-05-26 09:10:00,20.70
1918,675,7,,,247,2021-06-16 03:40:00,87.20
1919,714,6,,,103,2021-09-23 07:50:00,37.20
1920,801,8,,,73,2021-12-20 01:00:00,44.10
1921,965,8,,,85,2021-08-09 09:10:00,75.20
1922,192,8,,,84,2021-06-16 06:10:00,153.60
1923,71,4,,,5,2021-12-07 03:00:00,189.20
1924,828,6,,,112,2021-12-15 08:00:00,35.90
1925,479,8,,,78,2021-03-26 08:50:00,100.50
1926,226,4,,,34,2021-09-11 08:10:00,295.30
1927,571,6,,,,2021-03-01 12:50:00,34.40
1928,847,3,687,,,2021-09-17 02:10:00,236.70
1929,47,7,,,224,2021-07-12 01:10:00,114.70
1930,530,7,,,230,2021-03-07 07:20:00,107.90
1931,335,3,38,,,2021-05-19 07:20:00,355.50
1932,485,5,,,142,2021-05-27 06:30:00,32.30
1933,788,2,110,853,,2021-05-19 11:50:00,58.60
1934,1000,2,324,210,,2021-12-01 08:00:00,102.70
1935,910,1,,431,,2021-06-27 08:40:00,19.00
1936,545,8,,,95,2021-07-21 12:10:00,111.30
1937,634,8,,,79,2021-05-05 11:20:00,35.90
1938,840,1,,485,,2021-06-16 02:40:00,14.40
1939,83,1,,584,,2021-08-05 08:30:00,26.00
1940,590,6,,,142,2021-02-20 10:30:00,39.20
1941,547,2,421,238,,2021-08-25 06:10:00,59.60
1942,897,4,,,28,2021-01-15 11:20:00,1844.10
1943,435,4,,,29,2021-07-18 06:30:00,2648.40
1944,192,8,,,88,2021-01-01 04:40:00,174.30
1945,538,7,,,217,2021-04-21 11:50:00,48.40
1946,17,6,,,,2021-07-01 10:20:00,35.50
1947,692,4,,,16,2021-05-21 07:00:00,1959.90
1948,43,6,,,119,2021-12-23 07:40:00,42.40
1949,12,7,,,234,2021-04-28 08:10:00,103.40
1950,786,6,,,120,2021-02-09 06:40:00,44.20
1951,232,4,,,18,2021-02-20 05:10:00,673.80
1952,402,3,171,,,2021-12-17 03:40:00,224.20
1953,144,6,,,113,2021-11-11 01:40:00,38.90
1954,441,5,,,130,2021-06-02 12:10:00,25.90
1955,448,4,,,47,2021-01-16 06:10:00,753.20
1956,732,4,,,4,2021-06-03 09:10:00,1225.40
1957,988,5,,,143,2021-04-06 06:50:00,53.40
1958,479,8,,,72,2021-07-22 06:20:00,101.70
1959,191,1,,635,,2021-07-17 02:00:00,14.80
1960,857,8,,,84,2021-08-10 01:50:00,98.20
1961,444,5,,,146,2021-04-21 01:10:00,39.40
1962,888,8,,,71,2021-02-12 04:50:00,141.40
1963,742,8,,,63,2021-07-07 08:50:00,165.80
1964,429,2,884,381,,2021-04-22 11:20:00,100.10
1965,256,1,,427,,2021-12-25 10:30:00,15.90
1966,872,4,,,19,2021-02-17 06:20:00,2031.30
1967,874,6,,,,2021-07-06 08:50:00,49.50
1968,952,5,,,121,2021-03-17 11:20:00,30.70
1969,442,5,,,149,2021-01-21 11:20:00,29.60
1970,553,8,,,57,2021-04-15 12:50:00,188.90
1971,26,3,999,,,2021-01-23 10:20:00,367.40
1972,107,5,,,102,2021-12-28 08:50:00,41.20
1973,439,2,235,869,,2021-08-26 10:20:00,88.70
1974,688,8,,,79,2021-05-24 11:30:00,141.20
1975,372,2,862,82,,2021-10-14 07:40:00,82.30
1976,940,1,,65,,2021-03-19 02:40:00,25.10
1977,60,4,,,47,2021-03-21 11:10:00,2318.00
1978,809,8,,,90,2021-01-07 09:00:00,112.00
1979,550,7,,,211,2021-12-12 04:00:00,50.10
1980,63,1,,881,,2021-01-13 12:10:00,18.80
1981,48,4,,,29,2021-11-06 02:50:00,1623.30
1982,58,7,,,211,2021-02-10 05:30:00,103.20
1983,664,5,,,106,2021-05-05 02:50:00,51.20
1984,275,5,,,109,2021-04-25 05:50:00,20.40
1985,4,2,750,668,,2021-05-25 08:40:00,60.00
1986,122,7,,,204,2021-08-18 11:50:00,120.50
1987,812,4,,,29,2021-05-19 03:00:00,2129.60
1988,976,4,,,20,2021-11-15 11:40:00,1901.60
1989,687,7,,,234,2021-09-16 12:40:00,100.20
1990,576,5,,,103,2021-10-13 11:20:00,46.20
1991,688,8,,,66,2021-12-13 07:20:00,79.30
1992,401,8,,,75,2021-12-17 03:40:00,97.40
1993,420,4,,,12,2021-07-21 04:30:00,298.90
1994,561,7,,,238,2021-05-11 06:50:00,56.60
1995,233,2,209,103,,2021-10-03 07:10:00,75.10
1996,560,8,,,61,2021-01-22 05:50:00,112.70
1997,523,2,660,130,,2021-11-08 12:50:00,104.30
1998,977,2,62,139,,2021-06-16 06:00:00,99.70
1999,312,8,,,70,2021-10-15 07:00:00,132.60
2000,237,5,,,105,2021-12-28 02:50:00,52.20
2001,747,5,,,147,2021-05-12 06:10:00,36.40
2002,165,3,935,,,2021-03-11 01:50:00,123.70
2003,533,6,,,148,2021-05-18 05:20:00,41.00
2004,946,6,,,134,2021-09-03 05:30:00,33.80
2005,775,2,387,501,,2021-11-03 09:00:00,75.70
2006,155,4,,,19,2021-03-28 12:50:00,1892.10
2007,94,4,,,45,2021-06-20 02:10:00,1624.80
2008,69,5,,,134,2021-08-23 09:30:00,50.30
2009,908,4,,,31,2021-07-25 05:00:00,1689.50
2010,885,1,,852,,2021-01-03 09:20:00,25.40
2011,514,7,,,227,2021-02-20 06:30:00,66.70
2012,202,3,57,,,2021-02-15 03:40:00,46.60
2013,746,2,273,289,,2021-10-17 09:50:00,88.30
2014,27,1,,25,,2021-05-12 02:00:00,24.00
2015,638,3,846,,,2021-08-04 03:00:00,123.30
2016,508,2,883,684,,2021-09-13 06:00:00,53.60
2017,874,6,,,,2021-09-01 05:00:00,39.80
2018,734,1,,249,,2021-09-18 06:40:00,20.50
2019,440,8,,,77,2021-02-05 06:50:00,179.50
2020,161,5,,,124,2021-01-12 10:00:00,22.40
2021,558,5,,,117,2021-01-15 03:50:00,49.30
2022,654,3,293,,,2021-11-01 10:10:00,332.10
2023,525,2,257,769,,2021-10-11 11:20:00,90.80
2024,675,7,,,222,2021-05-24 04:50:00,53.40
2025,586,3,296,,,2021-01-19 01:50:00,277.40
2026,654,3,542,,,2021-08-03 03:10:00,277.00
2027,771,8,,,77,2021-12-15 11:00:00,187.80
2028,221,5,,,126,2021-07-19 01:20:00,36.70
2029,27,1,,739,,2021-09-18 05:30:00,23.40
2030,141,6,,,146,2021-02-01 08:00:00,45.80
2031,448,4,,,14,2021-07-13 05:30:00,2358.60
2032,704,3,736,,,2021-05-28 03:50:00,326.10
2033,339,2,861,333,,2021-12-18 05:00:00,67.80
2034,321,8,,,99,2021-04-26 06:50:00,108.50
2035,747,5,,,120,2021-06-12 08:30:00,32.90
2036,931,1,,767,,2021-12-04 04:40:00,24.90
2037,331,6,,,,2021-02-01 08:50:00,38.80
2038,951,5,,,116,2021-04-19 01:30:00,44.10
2039,239,5,,,147,2021-10-11 03:40:00,54.30
2040,144,6,,,138,2021-08-20 02:10:00,36.30
2041,507,5,,,107,2021-12-25 02:10:00,26.30
2042,739,2,785,94,,2021-05-24 01:30:00,52.00
2043,596,5,,,123,2021-05-09 12:00:00,43.00
2044,825,4,,,18,2021-06-13 09:40:00,2911.90
2045,409,7,,,228,2021-09-23 08:50:00,99.20
2046,255,8,,,96,2021-04-23 12:40:00,155.10
2047,957,1,,554,,2021-11-25 11:20:00,20.50
2048,233,2,985,206,,2021-02-27 11:40:00,98.10
2049,55,3,608,,,2021-05-20 06:40:00,206.20
2050,688,8,,,55,2021-06-25 10:20:00,86.70
2051,945,4,,,11,2021-06-27 06:30:00,2713.50
2052,314,6,,,104,2021-02-05 02:00:00,32.50
2053,237,5,,,109,2021-02-04 11:20:00,57.20
2054,845,4,,,49,2021-05-28 04:20:00,543.50
2055,169,3,840,,,2021-09-01 11:30:00,101.80
2056,409,7,,,244,2021-09-07 01:50:00,106.60
2057,174,2,988,479,,2021-04-23 07:50:00,106.10
2058,205,2,997,709,,2021-08-15 12:10:00,61.50
2059,36,5,,,106,2021-02-22 04:20:00,60.20
2060,533,6,,,144,2021-07-15 01:10:00,34.90
2061,608,2,334,142,,2021-04-19 01:30:00,116.10
2062,609,8,,,84,2021-08-09 09:40:00,179.90
2063,287,8,,,69,2021-11-14 01:10:00,70.00
2064,184,4,,,33,2021-06-10 03:40:00,2700.40
2065,660,4,,,26,2021-05-04 05:40:00,2428.70
2066,644,5,,,111,2021-12-24 11:30:00,26.70
2067,495,6,,,115,2021-04-26 08:40:00,38.40
2068,885,1,,596,,2021-08-11 05:00:00,20.90
2069,778,2,258,237,,2021-04-03 05:30:00,61.00
2070,444,5,,,121,2021-04-19 08:50:00,43.20
2071,16,5,,,105,2021-08-23 10:50:00,47.40
2072,654,3,98,,,2021-09-17 09:10:00,195.30
2073,638,3,883,,,2021-03-04 09:20:00,256.50
2074,863,4,,,16,2021-08-09 11:20:00,121.00
2075,317,4,,,19,2021-02-28 10:00:00,945.50
2076,577,2,458,446,,2021-11-23 04:20:00,91.50
2077,758,6,,,127,2021-10-26 03:00:00,44.00
2078,112,7,,,205,2021-11-10 06:40:00,107.10
2079,228,7,,,248,2021-09-03 08:10:00,63.90
2080,986,5,,,103,2021-10-24 11:30:00,42.10
2081,711,8,,,85,2021-06-27 08:50:00,95.40
2082,297,2,767,723,,2021-04-28 09:20:00,100.00
2083,927,2,672,200,,2021-10-23 09:20:00,55.90
2084,282,8,,,80,2021-12-21 04:20:00,181.10
2085,392,5,,,141,2021-02-17 06:00:00,57.40
2086,943,6,,,133,2021-06-04 12:30:00,47.20
2087,160,8,,,93,2021-01-16 08:50:00,119.90
2088,680,7,,,214,2021-11-12 11:50:00,49.00
2089,290,5,,,146,2021-06-14 03:50:00,58.10
2090,725,6,,,114,2021-11-25 06:10:00,44.40
2091,614,8,,,74,2021-03-19 08:00:00,110.20
2092,570,4,,,49,2021-03-09 12:50:00,1263.40
2093,865,5,,,101,2021-10-22 04:20:00,58.80
2094,424,7,,,233,2021-01-02 03:40:00,47.90
2095,442,5,,,128,2021-04-12 05:00:00,31.80
2096,493,7,,,225,2021-06-28 06:50:00,50.30
2097,658,2,424,198,,2021-12-18 02:30:00,96.10
2098,911,2,412,77,,2021-03-20 05:30:00,83.80
2099,133,5,,,111,2021-12-09 03:00:00,29.40
2100,210,7,,,209,2021-06-18 11:50:00,71.70
2101,362,2,638,65,,2021-10-11 10:50:00,97.60
2102,155,4,,,19,2021-05-28 02:30:00,1903.70
2103,395,6,,,,2021-08-17 10:20:00,37.40
2104,385,5,,,109,2021-08-27 05:00:00,36.70
2105,395,6,,,,2021-08-04 09:30:00,45.10
2106,396,6,,,,2021-02-25 09:30:00,40.50
2107,887,2,216,773,,2021-07-13 12:00:00,77.70
2108,100,4,,,26,2021-09-22 01:00:00,1456.40
2109,74,2,84,889,,2021-01-02 04:00:00,50.60
2110,414,8,,,81,2021-03-12 09:20:00,144.50
2111,927,2,178,303,,2021-05-01 12:10:00,71.90
2112,26,3,456,,,2021-03-08 05:50:00,218.60
2113,316,6,,,,2021-05-12 08:30:00,41.30
2114,857,8,,,89,2021-08-27 06:00:00,128.70
2115,165,3,594,,,2021-04-05 08:00:00,326.30
2116,953,6,,,106,2021-06-13 06:30:00,46.50
2117,688,8,,,73,2021-07-18 10:20:00,115.50
2118,459,7,,,227,2021-08-09 01:50:00,96.00
2119,367,3,216,,,2021-08-07 09:40:00,293.40
2120,435,4,,,37,2021-01-23 04:10:00,2214.60
2121,634,8,,,94,2021-07-25 05:00:00,191.90
2122,656,4,,,32,2021-07-10 01:30:00,1760.40
2123,936,5,,,139,2021-08-10 12:00:00,45.10
2124,598,5,,,148,2021-08-13 04:10:00,16.80
2125,358,8,,,63,2021-08-25 12:50:00,88.40
2126,199,4,,,11,2021-01-08 07:50:00,1017.80
2127,515,7,,,248,2021-11-26 04:20:00,44.90
2128,63,1,,811,,2021-12-26 06:40:00,17.20
2129,629,8,,,51,2021-07-01 09:50:00,73.80
2130,460,4,,,41,2021-03-16 08:00:00,351.20
2131,292,7,,,212,2021-02-06 10:00:00,106.20
2132,968,6,,,119,2021-05-10 10:50:00,30.50
2133,366,2,490,966,,2021-05-23 06:40:00,102.30
2134,50,1,,873,,2021-10-26 06:30:00,24.20
2135,793,6,,,140,2021-02-08 01:50:00,34.80
2136,568,1,,630,,2021-02-15 12:30:00,22.60
2137,866,7,,,251,2021-06-03 05:00:00,59.00
2138,640,3,119,,,2021-12-11 02:50:00,253.80
2139,87,2,185,709,,2021-07-07 08:50:00,72.40
2140,906,2,783,14,,2021-03-18 02:00:00,59.60
2141,109,6,,,119,2021-11-15 08:40:00,35.50
2142,461,6,,,,2021-02-22 02:20:00,50.40
2143,48,4,,,50,2021-07-08 02:50:00,1213.60
2144,843,1,,345,,2021-07-21 10:30:00,20.60
2145,652,2,280,470,,2021-05-19 06:50:00,120.00
2146,478,6,,,117,2021-04-11 11:00:00,47.10
2147,414,8,,,59,2021-12-05 05:20:00,42.30
2148,587,5,,,139,2021-05-19 06:50:00,43.90
2149,903,7,,,235,2021-04-13 08:10:00,50.80
2150,389,1,,987,,2021-07-14 07:00:00,21.50
2151,458,7,,,239,2021-02-23 04:10:00,112.30
2152,264,2,943,804,,2021-04-03 05:20:00,97.00
2153,227,6,,,129,2021-12-13 03:40:00,36.00
2154,818,8,,,96,2021-04-05 07:20:00,179.60
2155,125,8,,,83,2021-11-09 12:20:00,82.60
2156,64,7,,,241,2021-01-11 05:30:00,101.50
2157,17,6,,,103,2021-11-06 12:20:00,41.00
2158,991,5,,,127,2021-08-06 07:00:00,44.70
2159,364,7,,,247,2021-12-05 06:20:00,112.40
2160,83,1,,529,,2021-04-28 02:50:00,14.80
2161,26,3,919,,,2021-08-18 05:50:00,347.10
2162,12,7,,,253,2021-07-26 10:40:00,70.80
2163,587,5,,,145,2021-11-06 08:50:00,51.00
2164,353,7,,,221,2021-09-01 09:50:00,103.60
2165,153,8,,,54,2021-12-20 07:10:00,73.30
2166,910,1,,57,,2021-04-10 11:30:00,20.30
2167,143,1,,44,,2021-10-11 03:20:00,26.00
2168,379,8,,,56,2021-04-19 04:40:00,101.10
2169,575,6,,,,2021-01-20 03:50:00,32.30
2170,118,5,,,144,2021-05-08 12:30:00,23.20
2171,714,6,,,142,2021-01-20 10:50:00,43.20
2172,841,1,,969,,2021-01-20 01:50:00,19.40
2173,759,3,744,,,2021-08-07 04:50:00,369.80
2174,141,6,,,145,2021-03-18 11:30:00,42.10
2175,302,6,,,111,2021-05-03 08:40:00,37.00
2176,40,6,,,124,2021-04-26 04:50:00,30.30
2177,638,3,653,,,2021-09-08 02:50:00,124.70
2178,276,3,504,,,2021-01-22 11:00:00,206.90
2179,404,5,,,111,2021-06-05 08:40:00,39.40
2180,161,5,,,131,2021-11-04 01:40:00,28.70
2181,140,1,,33,,2021-08-19 09:50:00,24.70
2182,712,4,,,14,2021-04-16 07:30:00,1289.90
2183,370,8,,,81,2021-05-09 04:20:00,81.80
2184,593,3,593,,,2021-09-15 10:10:00,141.00
2185,164,2,560,217,,2021-08-04 07:50:00,59.20
2186,724,4,,,34,2021-03-15 07:30:00,315.50
2187,61,2,313,147,,2021-02-16 09:50:00,100.40
2188,15,2,899,574,,2021-02-21 07:00:00,101.40
2189,219,1,,479,,2021-06-18 01:20:00,18.80
2190,338,3,907,,,2021-04-28 03:50:00,129.60
2191,844,5,,,101,2021-09-06 07:20:00,21.80
2192,924,1,,788,,2021-03-25 02:30:00,19.00
2193,82,3,943,,,2021-09-20 04:00:00,364.10
2194,81,4,,,4,2021-01-27 08:30:00,2363.80
2195,955,2,100,984,,2021-08-20 02:00:00,98.30
2196,944,8,,,84,2021-02-05 11:30:00,177.80
2197,273,3,440,,,2021-09-25 09:50:00,181.40
2198,688,8,,,61,2021-09-02 08:50:00,43.10
2199,720,5,,,148,2021-08-09 12:50:00,40.80
2200,515,7,,,247,2021-03-11 08:10:00,81.40
2201,86,8,,,66,2021-10-19 11:20:00,44.50
2202,895,6,,,,2021-11-27 02:50:00,42.20
2203,277,8,,,77,2021-11-15 11:50:00,41.90
2204,408,6,,,116,2021-01-17 03:20:00,31.00
2205,34,5,,,116,2021-05-18 11:20:00,15.20
2206,495,6,,,126,2021-02-16 11:00:00,46.20
2207,444,5,,,148,2021-06-13 04:10:00,25.50
2208,696,5,,,132,2021-10-14 07:50:00,33.30
2209,896,5,,,146,2021-06-13 05:30:00,52.60
2210,706,4,,,14,2021-02-08 05:30:00,504.20
2211,72,6,,,135,2021-08-21 01:40:00,48.10
2212,462,8,,,96,2021-10-20 09:50:00,121.90
2213,944,8,,,74,2021-10-09 07:40:00,165.40
2214,298,3,538,,,2021-10-10 09:10:00,103.90
2215,364,7,,,224,2021-12-08 03:00:00,93.60
2216,538,7,,,236,2021-02-21 07:50:00,109.90
2217,636,6,,,,2021-03-27 09:20:00,43.80
2218,465,7,,,221,2021-12-02 05:30:00,68.10
2219,582,2,92,840,,2021-08-07 12:00:00,98.50
2220,970,1,,394,,2021-04-23 12:40:00,16.20
2221,352,7,,,236,2021-07-05 08:40:00,45.70
2222,564,4,,,21,2021-02-25 06:10:00,901.10
2223,368,4,,,21,2021-10-01 05:10:00,669.00
2224,28,5,,,116,2021-10-13 03:30:00,44.60
2225,590,6,,,104,2021-05-23 06:50:00,45.00
2226,358,8,,,96,2021-11-20 01:30:00,173.90
2227,919,7,,,220,2021-10-10 08:10:00,113.90
2228,148,4,,,27,2021-10-02 03:20:00,717.10
2229,270,5,,,145,2021-10-04 05:20:00,28.90
2230,227,6,,,135,2021-07-14 01:30:00,42.30
2231,615,8,,,76,2021-12-18 04:40:00,35.20
2232,983,1,,806,,2021-01-09 08:10:00,17.20
2233,73,1,,899,,2021-03-21 06:50:00,17.40
2234,74,2,788,448,,2021-12-22 06:50:00,59.10
2235,773,6,,,116,2021-08-28 11:40:00,49.30
2236,256,1,,522,,2021-03-08 09:50:00,16.70
2237,155,4,,,37,2021-03-17 09:20:00,2830.40
2238,154,2,775,693,,2021-11-15 06:00:00,109.80
2239,739,2,755,1000,,2021-12-27 07:20:00,116.70
2240,641,1,,361,,2021-12-21 12:30:00,20.30
2241,600,2,837,783,,2021-05-25 01:10:00,64.90
2242,777,7,,,252,2021-06-19 04:20:00,76.50
2243,700,4,,,31,2021-08-23 02:40:00,1296.70
2244,181,4,,,27,2021-09-16 02:50:00,1881.90
2245,871,2,279,971,,2021-02-03 05:10:00,107.20
2246,541,7,,,215,2021-11-07 06:30:00,109.70
2247,837,7,,,244,2021-02-02 10:20:00,49.10
2248,549,6,,,,2021-11-04 08:20:00,32.00
2249,849,1,,672,,2021-08-03 09:20:00,14.90
2250,362,2,483,689,,2021-02-05 02:20:00,60.20
2251,505,7,,,221,2021-06-11 09:20:00,50.00
2252,705,2,894,797,,2021-03-26 03:00:00,91.20
2253,586,3,72,,,2021-12-28 11:50:00,116.10
2254,347,6,,,128,2021-08-05 12:30:00,34.70
2255,643,2,405,510,,2021-08-15 03:20:00,95.20
2256,112,7,,,226,2021-03-21 11:30:00,116.40
2257,568,1,,818,,2021-10-17 04:30:00,20.50
2258,44,2,808,952,,2021-03-12 04:00:00,101.40
2259,122,7,,,249,2021-10-06 10:00:00,82.30
2260,119,7,,,238,2021-09-09 11:40:00,55.30
2261,352,7,,,248,2021-02-19 10:10:00,92.90
2262,503,6,,,136,2021-07-08 07:20:00,32.60
2263,410,3,554,,,2021-12-26 03:00:00,347.10
2264,640,3,769,,,2021-07-22 08:00:00,150.20
2265,321,8,,,88,2021-11-13 06:30:00,92.90
2266,608,2,520,231,,2021-04-16 11:40:00,75.60
2267,945,4,,,32,2021-09-13 12:30:00,1031.50
2268,692,4,,,5,2021-06-17 06:40:00,2513.30
2269,357,4,,,3,2021-10-04 03:50:00,2502.10
2270,240,7,,,207,2021-08-18 12:50:00,113.80
2271,200,3,563,,,2021-06-20 07:40:00,351.90
2272,695,4,,,9,2021-04-17 06:00:00,723.10
2273,370,8,,,55,2021-06-19 09:40:00,43.30
2274,877,2,123,496,,2021-08-13 09:40:00,85.90
2275,784,8,,,76,2021-09-15 08:10:00,176.80
2276,80,3,736,,,2021-12-06 04:50:00,52.50
2277,556,1,,850,,2021-06-09 09:50:00,18.60
2278,146,4,,,6,2021-06-23 08:00:00,648.30
2279,978,2,811,563,,2021-02-22 07:20:00,117.80
2280,685,1,,426,,2021-10-28 02:10:00,21.10
2281,406,7,,,223,2021-08-20 08:40:00,99.90
2282,284,6,,,,2021-11-04 12:30:00,48.30
2283,758,6,,,139,2021-05-23 04:40:00,38.70
2284,78,4,,,27,2021-09-06 03:10:00,1614.00
2285,597,8,,,76,2021-04-23 12:50:00,107.90
2286,892,8,,,95,2021-08-18 06:00:00,89.50
2287,22,1,,937,,2021-03-02 06:10:00,18.50
2288,257,6,,,,2021-04-22 10:50:00,50.80
2289,682,8,,,94,2021-09-21 08:40:00,64.50
2290,867,3,996,,,2021-05-16 09:30:00,57.00
2291,939,1,,411,,2021-10-16 03:30:00,23.40
2292,886,3,669,,,2021-02-27 09:20:00,237.30
2293,509,5,,,116,2021-11-22 06:40:00,44.40
2294,610,7,,,234,2021-11-17 08:10:00,51.80
2295,253,3,206,,,2021-10-03 07:50:00,105.40
2296,810,2,87,685,,2021-01-12 07:40:00,100.50
2297,631,1,,312,,2021-11-11 08:10:00,20.50
2298,172,6,,,,2021-11-18 05:50:00,41.50
2299,719,8,,,85,2021-04-20 01:50:00,180.40
2300,138,6,,,,2021-07-18 01:40:00,47.00
2301,866,7,,,250,2021-12-09 12:40:00,45.40
2302,343,1,,989,,2021-03-01 12:40:00,18.70
2303,347,6,,,,2021-06-01 02:10:00,46.00
2304,436,5,,,128,2021-12-20 04:20:00,52.70
2305,994,2,406,559,,2021-08-20 05:20:00,50.70
2306,816,4,,,39,2021-03-01 07:50:00,2230.10
2307,218,2,685,243,,2021-08-14 03:00:00,113.60
2308,286,5,,,103,2021-07-22 10:10:00,52.00
2309,738,6,,,142,2021-10-15 10:50:00,37.80
2310,909,6,,,144,2021-02-07 01:20:00,36.30
2311,981,2,777,910,,2021-10-04 10:00:00,61.40
2312,269,7,,,237,2021-06-22 01:40:00,96.00
2313,68,5,,,136,2021-08-12 09:00:00,53.60
2314,749,6,,,,2021-09-26 02:50:00,36.70
2315,422,5,,,140,2021-07-26 10:30:00,16.20
2316,158,5,,,100,2021-01-21 01:40:00,22.60
2317,204,7,,,238,2021-06-24 07:40:00,80.70
2318,33,1,,47,,2021-05-02 10:40:00,16.30
2319,23,8,,,99,2021-07-21 09:10:00,169.40
2320,616,7,,,242,2021-07-21 04:50:00,40.10
2321,987,5,,,115,2021-11-07 10:40:00,57.90
2322,409,7,,,235,2021-07-26 03:10:00,60.90
2323,86,8,,,94,2021-06-25 12:20:00,155.00
2324,913,4,,,37,2021-08-07 04:40:00,1833.50
2325,291,8,,,53,2021-11-10 12:20:00,123.80
2326,961,7,,,206,2021-08-19 12:20:00,70.90
2327,172,6,,,142,2021-10-10 01:30:00,39.60
2328,256,1,,55,,2021-09-24 07:00:00,17.30
2329,12,7,,,213,2021-05-28 07:30:00,46.70
